time	wallclock_time	start_span	g_sum	f_sum	frac_compute	arg_size_mbs	res_size_mbs	num_workers
15-10-2023 19:01:22	652.212015	0.084555	13482.522228	2538.261248	0.248119	5.728912	5.728912	99
15-10-2023 19:07:21	358.568658	0.057123	50098.695479	15298.221379	1.842255	5.728912	5.728912	99
15-10-2023 19:12:59	338.615428	0.051624	17297.069366	15042.609991	0.964703	5.728912	5.728912	99
15-10-2023 19:23:49	649.354490	0.074068	13414.889139	2536.499476	0.248131	5.728912	5.728912	99
15-10-2023 19:29:47	358.741105	0.062774	50473.049151	15315.527818	1.852397	5.728912	5.728912	99
15-10-2023 19:35:42	354.297478	0.071468	18394.810779	15306.189601	0.960814	5.728912	5.728912	99
15-10-2023 19:47:52	730.102259	0.079236	13447.876834	2537.673167	0.221161	5.728912	5.728912	99
15-10-2023 19:53:51	358.704990	0.056063	49663.215274	15309.804947	1.829618	5.728912	5.728912	99
15-10-2023 19:59:44	353.130988	0.071606	16435.176999	15267.680813	0.906833	5.728912	5.728912	99
15-10-2023 20:10:34	650.046950	0.092032	13005.613214	2538.630500	0.241540	5.728912	5.728912	99
15-10-2023 20:21:25	651.318047	0.009622	49634.967625	2537.666602	0.809123	5.728912	5.728912	99
15-10-2023 20:27:26	361.093619	0.015403	49776.967403	15307.324203	1.820628	5.728912	5.728912	99
15-10-2023 20:33:10	343.325618	0.069425	16546.631810	15102.261376	0.931145	5.728912	5.728912	99
15-10-2023 20:44:00	649.912436	0.072915	12896.687193	2533.416710	0.239816	5.728912	5.728912	99
15-10-2023 20:50:01	360.731737	0.049355	49839.312690	15315.137913	1.824419	5.728912	5.728912	99
15-10-2023 20:56:03	362.771871	0.073703	16638.609464	15411.037132	0.892389	5.728912	5.728912	99
15-10-2023 21:06:54	650.300467	0.097334	13102.993052	2536.303050	0.242923	5.728912	5.728912	99
15-10-2023 21:12:53	359.145501	0.057679	51019.352214	15298.835644	1.865207	5.728912	5.728912	99
15-10-2023 21:18:40	347.346930	0.069251	16360.760851	15174.464168	0.917059	5.728912	5.728912	99
15-10-2023 21:29:30	649.496153	0.080787	13658.535450	2531.499396	0.251789	5.728912	5.728912	99
15-10-2023 21:35:29	359.110805	0.054397	49556.417722	15311.164634	1.824585	5.728912	5.728912	99
15-10-2023 21:41:07	338.361440	0.072135	17978.178543	15039.605081	0.985671	5.728912	5.728912	99
15-10-2023 21:51:59	651.934794	0.065237	12814.331446	2548.800426	0.238035	5.728912	5.728912	99
15-10-2023 21:58:00	361.007348	0.051817	49713.638517	15303.905693	1.819195	5.728912	5.728912	99
15-10-2023 22:04:04	363.248532	0.042776	16634.946808	15412.447005	0.891156	5.728912	5.728912	99
15-10-2023 22:14:55	650.957026	0.075244	13294.084456	2530.941390	0.245560	5.728912	5.728912	99
15-10-2023 22:25:45	650.527875	0.025175	50118.850345	2530.472168	0.817507	5.728912	5.728912	99
15-10-2023 22:31:46	360.766374	0.060649	49987.558711	15299.881535	1.827967	5.728912	5.728912	99
15-10-2023 22:37:25	339.012036	0.078046	16676.224766	15035.972302	0.944879	5.728912	5.728912	99
15-10-2023 22:48:13	648.164269	0.077892	12862.616166	2529.151644	0.239866	5.728912	5.728912	99
15-10-2023 22:54:14	360.854552	0.055229	49661.901572	15308.476795	1.818645	5.728912	5.728912	99
15-10-2023 23:00:06	351.825290	0.085846	16817.948705	15491.679301	0.927619	5.728912	5.728912	99
15-10-2023 23:10:56	650.137867	0.034600	13093.507379	2536.323537	0.242836	5.728912	5.728912	99
15-10-2023 23:16:55	358.419571	0.056849	49868.744456	15305.679104	1.836751	5.728912	5.728912	99
15-10-2023 23:23:39	403.837072	0.073520	16827.538347	16035.446279	0.821988	5.728912	5.728912	99
15-10-2023 23:34:31	652.339435	0.082795	14000.326112	2539.223700	0.256103	5.728912	5.728912	99
15-10-2023 23:40:30	358.486010	0.055972	51809.354359	15279.180647	1.890344	5.728912	5.728912	99
15-10-2023 23:46:36	366.635269	0.092436	16917.928951	15500.268277	0.893140	5.728912	5.728912	99
15-10-2023 23:57:29	652.853981	0.098750	14201.439068	2537.914590	0.258993	5.728912	5.728912	99
16-10-2023 00:03:30	360.874893	0.057382	49297.335643	15294.541588	1.807948	5.728912	5.728912	99
16-10-2023 00:09:32	362.111141	0.071339	16544.982496	15477.499596	0.893260	5.728912	5.728912	99
16-10-2023 00:20:23	650.558850	0.075472	13463.710124	2536.664551	0.248432	5.728912	5.728912	99
16-10-2023 00:31:12	649.281135	0.061919	50896.149728	2532.557598	0.831202	5.728912	5.728912	99
16-10-2023 00:37:13	360.907651	0.056163	51644.718209	15305.510078	1.873789	5.728912	5.728912	99
16-10-2023 00:43:16	363.157493	0.070763	17796.157491	15472.338094	0.925343	5.728912	5.728912	99
16-10-2023 00:54:09	652.202751	0.090633	13014.307157	2535.924313	0.240835	5.728912	5.728912	99
16-10-2023 01:00:08	359.562821	0.056309	50349.202889	15301.991114	1.844305	5.728912	5.728912	99
16-10-2023 01:06:17	369.120490	0.070811	16896.136946	15555.862293	0.888051	5.728912	5.728912	99
16-10-2023 01:17:10	652.688046	0.084316	13352.815833	2538.763312	0.245938	5.728912	5.728912	99
16-10-2023 01:23:10	359.588894	0.053941	50075.334609	15304.479153	1.836548	5.728912	5.728912	99
16-10-2023 01:29:56	405.981786	0.066706	16593.932384	16095.947800	0.813339	5.728912	5.728912	99
16-10-2023 01:42:06	729.603231	0.085569	13207.977510	2536.919828	0.217981	5.728912	5.728912	99
16-10-2023 01:48:07	361.242036	0.053663	50772.001416	15278.686783	1.846902	5.728912	5.728912	99
16-10-2023 01:54:52	405.083405	0.061723	16986.534325	16064.679428	0.824153	5.728912	5.728912	99
16-10-2023 02:05:44	651.663666	0.081709	13337.105621	2537.647968	0.246064	5.728912	5.728912	99
16-10-2023 02:11:44	360.474554	0.016034	50813.726154	15239.945763	1.850918	5.728912	5.728912	99
16-10-2023 02:17:24	339.972565	0.065822	17258.144360	15046.795252	0.959820	5.728912	5.728912	99
16-10-2023 02:28:14	650.013499	0.086657	13057.732349	2534.353700	0.242296	5.728912	5.728912	99
16-10-2023 02:34:15	360.441144	0.055592	49895.300817	15274.471211	1.826319	5.728912	5.728912	99
16-10-2023 02:39:54	338.985772	0.071286	16486.088153	15045.140902	0.939559	5.728912	5.728912	99
16-10-2023 02:50:43	649.008783	0.036547	12863.894073	2536.821309	0.239693	5.728912	5.728912	99
16-10-2023 03:01:31	648.353703	0.055171	49312.786380	2533.258499	0.807734	5.728912	5.728912	99
16-10-2023 03:07:30	358.617646	0.054774	49464.972041	15216.050946	1.821839	5.728912	5.728912	99
16-10-2023 03:13:09	339.173607	0.075563	17587.987289	15033.744882	0.971516	5.728912	5.728912	99
16-10-2023 03:23:59	650.134864	0.072296	12779.663186	2531.228287	0.237882	5.728912	5.728912	99
16-10-2023 03:29:59	359.182361	0.023874	50339.523334	15233.688318	1.844065	5.728912	5.728912	99
16-10-2023 03:35:49	350.040137	0.073424	17444.681302	15208.379443	0.942260	5.728912	5.728912	99
16-10-2023 03:46:40	650.896949	0.072904	12796.939871	2532.638130	0.237894	5.728912	5.728912	99
16-10-2023 03:52:38	358.381779	0.052190	48916.939928	15195.129312	1.807002	5.728912	5.728912	99
16-10-2023 03:58:37	358.700733	0.086823	16335.942467	15352.243015	0.892339	5.728912	5.728912	99
16-10-2023 04:09:26	648.897005	0.060209	13393.015712	2534.651531	0.247937	5.728912	5.728912	99
16-10-2023 04:15:24	358.609079	0.056024	49861.760101	15172.429214	1.831830	5.728912	5.728912	99
16-10-2023 04:21:05	340.172645	0.075725	16735.737814	15054.382385	0.943969	5.728912	5.728912	99
16-10-2023 04:31:53	648.253799	0.104115	12690.724480	2532.828082	0.237212	5.728912	5.728912	99
16-10-2023 04:37:51	358.386843	0.062872	49914.177904	15171.589571	1.834420	5.728912	5.728912	99
16-10-2023 04:43:29	337.798918	0.070137	15922.069814	15038.639357	0.925801	5.728912	5.728912	99
16-10-2023 04:54:18	649.293288	0.070176	12794.916395	2534.141379	0.238473	5.728912	5.728912	99
16-10-2023 05:05:07	648.493522	0.012147	48942.709193	2536.753024	0.801850	5.728912	5.728912	99
16-10-2023 05:11:07	359.652578	0.012028	49777.251331	15118.521910	1.822628	5.728912	5.728912	99
16-10-2023 05:16:59	351.825912	0.068346	16800.145286	15240.943012	0.919908	5.728912	5.728912	99
16-10-2023 05:27:50	651.242162	0.076770	13595.404675	2538.513745	0.250243	5.728912	5.728912	99
16-10-2023 05:33:50	359.810467	0.065623	51696.364162	15126.014817	1.875914	5.728912	5.728912	99
16-10-2023 05:39:27	337.658721	0.063320	19356.455212	15032.596365	1.028743	5.728912	5.728912	99
16-10-2023 05:50:17	649.467972	0.075794	12933.188370	2535.120561	0.240575	5.728912	5.728912	99
16-10-2023 05:56:17	360.174544	0.061709	49732.495045	15109.846123	1.818488	5.728912	5.728912	99
16-10-2023 06:02:16	359.259844	0.075143	16899.408886	15378.011251	0.907517	5.728912	5.728912	99
16-10-2023 06:13:06	649.405600	0.080492	13391.058552	2536.848835	0.247746	5.728912	5.728912	99
16-10-2023 06:19:06	360.323292	0.059043	49599.379097	15120.779815	1.814312	5.728912	5.728912	99
16-10-2023 06:24:54	347.572686	0.069847	16535.695330	15184.572749	0.921841	5.728912	5.728912	99
16-10-2023 06:35:46	652.279861	0.073340	13211.243440	2540.115059	0.243921	5.728912	5.728912	99
16-10-2023 06:41:46	360.213895	0.071395	49127.079034	15111.874249	1.801369	5.728912	5.728912	99
16-10-2023 06:47:26	339.950339	0.074278	16701.326574	15034.407740	0.942970	5.728912	5.728912	99
16-10-2023 06:58:16	649.680117	0.078204	13410.703506	2536.842907	0.247947	5.728912	5.728912	99
16-10-2023 07:09:05	649.225318	0.059290	48859.343059	2531.326032	0.799565	5.728912	5.728912	99
16-10-2023 07:15:01	355.213674	0.050614	49326.775443	15032.872749	1.830159	5.728912	5.728912	99
16-10-2023 07:22:19	438.081915	0.063072	16278.653881	15377.609702	0.729910	5.728912	5.728912	99
16-10-2023 07:33:09	650.247688	0.077093	13134.856670	2536.629079	0.243442	5.728912	5.728912	99
16-10-2023 07:39:04	355.104972	0.012303	48636.979231	15026.429274	1.810914	5.728912	5.728912	99
16-10-2023 07:44:53	348.477387	0.079729	16369.198414	15180.612121	0.914507	5.728912	5.728912	99
16-10-2023 07:55:41	648.637190	0.098534	13646.206701	2533.694968	0.251964	5.728912	5.728912	99
16-10-2023 08:01:37	355.280453	0.058285	50044.302561	15022.541822	1.849921	5.728912	5.728912	99
16-10-2023 08:07:15	338.523637	0.066025	17352.945651	15031.829156	0.966310	5.728912	5.728912	99
16-10-2023 08:18:07	651.485453	0.079614	12732.411072	2538.976579	0.236776	5.728912	5.728912	99
16-10-2023 08:24:02	355.178261	0.054977	49392.856141	15080.771544	1.833583	5.728912	5.728912	99
16-10-2023 08:30:04	361.836717	0.066450	15855.558889	15413.620058	0.872908	5.728912	5.728912	99
16-10-2023 08:40:55	651.317521	0.084993	13034.860554	2535.564991	0.241475	5.728912	5.728912	99
16-10-2023 08:46:51	355.972908	0.062416	50763.548223	15091.109357	1.868677	5.728912	5.728912	99
16-10-2023 08:52:35	343.576740	0.064974	15560.778131	15103.394101	0.901514	5.728912	5.728912	99
16-10-2023 09:03:25	649.887569	0.080929	13032.042732	2537.973634	0.242000	5.728912	5.728912	99
16-10-2023 09:14:14	648.913230	0.050643	49267.262195	2528.920576	0.806262	5.728912	5.728912	99
16-10-2023 09:20:04	349.757185	0.057962	48790.038088	15075.872595	1.844452	5.728912	5.728912	99
16-10-2023 09:25:56	352.625655	0.063829	16776.624976	15312.763112	0.919205	5.728912	5.728912	99
16-10-2023 09:36:45	648.424348	0.085928	13674.598203	2535.917132	0.252524	5.728912	5.728912	99
16-10-2023 09:42:34	349.195496	0.055047	50608.889311	15300.607691	1.906532	5.728912	5.728912	99
16-10-2023 09:48:22	347.809801	0.034883	16450.662992	15314.191871	0.922507	5.728912	5.728912	99
16-10-2023 09:59:14	651.805108	0.037136	13241.268079	2540.865407	0.244575	5.728912	5.728912	99
16-10-2023 10:05:10	356.636088	0.051552	50239.463204	15342.744440	1.857486	5.728912	5.728912	99
16-10-2023 10:10:48	337.990713	0.071669	17584.809328	15150.697657	0.978316	5.728912	5.728912	99
16-10-2023 10:21:38	649.916746	0.082994	13298.040190	2533.592521	0.246055	5.728912	5.728912	99
16-10-2023 10:27:35	356.657652	0.053475	50192.355045	15355.215658	1.856393	5.728912	5.728912	99
16-10-2023 10:33:14	338.505527	0.081172	16711.372756	15164.950397	0.951190	5.728912	5.728912	99
16-10-2023 10:44:05	651.379920	0.086930	13659.502499	2538.983567	0.251191	5.728912	5.728912	99
16-10-2023 10:50:02	357.115791	0.062335	51269.025896	15051.087969	1.875863	5.728912	5.728912	99
16-10-2023 10:55:42	339.593262	0.037731	16187.596015	15080.156902	0.930042	5.728912	5.728912	99
16-10-2023 11:06:30	648.016196	0.067262	13387.829956	2533.152447	0.248170	5.728912	5.728912	99
16-10-2023 11:12:27	356.693114	0.054865	49598.912026	15066.307356	1.831221	5.728912	5.728912	99
16-10-2023 11:18:06	339.045734	0.069660	16076.040507	15070.772344	0.927941	5.728912	5.728912	99
16-10-2023 11:28:55	648.943738	0.078948	12726.513980	2534.017267	0.237535	5.728912	5.728912	99
16-10-2023 11:39:47	651.736978	0.046091	50255.524724	2538.718354	0.818237	5.728912	5.728912	99
16-10-2023 11:45:44	357.402333	0.054728	49880.914664	15138.980075	1.837611	5.728912	5.728912	99
16-10-2023 11:51:39	354.843537	0.076421	16055.973001	15397.856236	0.895368	5.728912	5.728912	99
16-10-2023 12:02:28	649.248271	0.092691	13172.160067	2535.344646	0.244377	5.728912	5.728912	99
16-10-2023 12:08:26	357.374065	0.054305	48645.027609	15145.041275	1.802996	5.728912	5.728912	99
16-10-2023 12:14:04	338.359730	0.078643	16322.634044	15095.575545	0.937924	5.728912	5.728912	99
16-10-2023 12:24:54	649.718288	0.087229	13203.221841	2538.684084	0.244736	5.728912	5.728912	99
16-10-2023 12:30:48	354.493619	0.060937	49018.520797	15133.168651	1.827951	5.728912	5.728912	99
16-10-2023 12:36:26	338.032167	0.075579	17433.797012	15099.788951	0.972162	5.728912	5.728912	99
16-10-2023 12:47:16	649.156644	0.088206	12937.006934	2534.650373	0.240742	5.728912	5.728912	99
16-10-2023 12:53:11	355.310125	0.014646	49016.587295	15141.993692	1.823946	5.728912	5.728912	99
16-10-2023 12:58:50	339.174045	0.076079	16069.970364	15101.599077	0.928327	5.728912	5.728912	99
16-10-2023 13:10:58	727.422805	0.083045	13294.803148	2531.927084	0.219770	5.728912	5.728912	99
16-10-2023 13:16:52	353.962098	0.053957	49147.127784	15124.106441	1.834107	5.728912	5.728912	99
16-10-2023 13:22:31	339.686727	0.079546	17038.588557	15063.076331	0.954583	5.728912	5.728912	99
16-10-2023 13:33:20	648.847441	0.079220	13088.446881	2528.797746	0.243123	5.728912	5.728912	99
16-10-2023 13:44:12	651.784407	0.056032	49614.826595	2535.409554	0.808197	5.728912	5.728912	99
16-10-2023 13:50:08	356.206317	0.024257	49406.028900	15102.476542	1.829280	5.728912	5.728912	99
16-10-2023 13:56:06	357.891211	0.083082	16990.181628	15376.836765	0.913517	5.728912	5.728912	99
16-10-2023 14:06:57	650.506982	0.076591	12780.248795	2531.797428	0.237764	5.728912	5.728912	99
16-10-2023 14:12:54	356.724155	0.052640	48934.322182	15097.680512	1.813132	5.728912	5.728912	99
16-10-2023 14:18:43	349.586706	0.077249	16472.869540	15232.390020	0.916096	5.728912	5.728912	99
16-10-2023 14:29:34	650.200246	0.093410	13125.863462	2534.261055	0.243284	5.728912	5.728912	99
16-10-2023 14:35:32	358.195447	0.056307	47897.937183	15128.467876	1.777327	5.728912	5.728912	99
16-10-2023 14:41:09	337.111208	0.070960	16720.301888	15048.890022	0.951914	5.728912	5.728912	99
16-10-2023 14:51:59	650.298652	0.076890	12867.817360	2533.264344	0.239223	5.728912	5.728912	99
16-10-2023 14:57:57	357.543115	0.057014	48063.137870	15106.965182	1.784629	5.728912	5.728912	99
16-10-2023 15:03:35	338.051502	0.039229	16502.275497	15156.424655	0.945965	5.728912	5.728912	99
16-10-2023 15:14:26	651.236619	0.082725	13271.114473	2539.871316	0.245236	5.728912	5.728912	99
16-10-2023 15:20:23	356.917376	0.054199	49504.643792	15113.806429	1.828747	5.728912	5.728912	99
16-10-2023 15:26:00	336.637642	0.070144	16028.694291	15150.369302	0.935546	5.728912	5.728912	99
16-10-2023 15:36:52	652.475722	0.076371	12691.975616	2535.708563	0.235741	5.728912	5.728912	99
16-10-2023 15:47:43	651.035693	0.055495	50647.642668	2539.626609	0.825216	5.728912	5.728912	99
16-10-2023 15:53:41	357.560862	0.051694	49229.996924	15109.636180	1.817579	5.728912	5.728912	99
16-10-2023 15:59:19	337.402458	0.069118	16368.873848	15152.214825	0.943665	5.728912	5.728912	99
16-10-2023 16:10:09	649.996689	0.065079	12952.444087	2534.308449	0.240666	5.728912	5.728912	99
16-10-2023 16:16:13	364.196048	0.027882	50742.438266	15318.735879	1.832213	5.728912	5.728912	99
16-10-2023 16:22:04	351.096159	0.070073	17141.589503	15395.686529	0.936095	5.728912	5.728912	99
16-10-2023 16:32:56	652.416121	0.106641	13588.734075	2536.491202	0.249658	5.728912	5.728912	99
16-10-2023 16:38:59	362.330941	0.056947	50673.327046	15304.540750	1.839322	5.728912	5.728912	99
16-10-2023 16:44:36	337.089632	0.077684	16720.676574	15141.967869	0.954775	5.728912	5.728912	99
16-10-2023 16:55:27	651.476859	0.096007	13008.526460	2535.698758	0.241010	5.728912	5.728912	99
16-10-2023 17:01:32	364.674435	0.051204	50216.353881	15306.358369	1.814894	5.728912	5.728912	99
16-10-2023 17:07:09	336.893820	0.090661	16656.699394	15115.149120	0.952608	5.728912	5.728912	99
16-10-2023 17:18:00	650.434646	0.068680	12915.281299	2536.177384	0.239955	5.728912	5.728912	99
16-10-2023 17:24:04	364.345898	0.054318	50411.419919	15306.917043	1.821954	5.728912	5.728912	99
16-10-2023 17:29:41	336.708132	0.056729	16307.261919	15139.497735	0.943381	5.728912	5.728912	99
16-10-2023 17:40:32	651.682896	0.080276	12803.926377	2538.743573	0.237810	5.728912	5.728912	99
16-10-2023 17:46:35	362.905335	0.052480	50471.817481	15315.097180	1.831095	5.728912	5.728912	99
16-10-2023 17:52:13	337.405237	0.074236	16124.031764	15142.915978	0.936049	5.728912	5.728912	99
16-10-2023 18:03:02	648.632388	0.048025	12996.087373	2532.586213	0.241825	5.728912	5.728912	99
16-10-2023 18:13:49	647.658714	0.058694	48889.785464	2530.510713	0.801961	5.728912	5.728912	99
16-10-2023 18:19:53	363.734633	0.058634	50620.110080	15351.871344	1.832060	5.728912	5.728912	99
16-10-2023 18:25:31	337.916818	0.069376	15938.193944	15130.544178	0.928707	5.728912	5.728912	99
16-10-2023 18:36:24	653.348621	0.068029	12829.768730	2537.663632	0.237586	5.728912	5.728912	99
16-10-2023 18:42:28	363.910977	0.055160	50259.274020	15347.053166	1.821023	5.728912	5.728912	99
16-10-2023 18:48:12	343.816212	0.076239	16733.737164	15208.223202	0.938426	5.728912	5.728912	99
16-10-2023 19:00:20	727.700580	0.080779	13913.700554	2534.211985	0.228309	5.728912	5.728912	99
16-10-2023 19:06:23	363.199583	0.093766	50519.587921	15338.612602	1.831594	5.728912	5.728912	99
16-10-2023 19:12:03	339.480530	0.078011	16544.591824	15124.109513	0.942280	5.728912	5.728912	99
16-10-2023 19:22:55	652.464279	0.070084	12941.766438	2541.249853	0.239698	5.728912	5.728912	99
16-10-2023 19:28:58	362.854432	0.056472	50261.368063	15347.940625	1.826408	5.728912	5.728912	99
16-10-2023 19:34:35	336.898260	0.073552	16954.789687	15125.979552	0.961858	5.728912	5.728912	99
16-10-2023 19:45:24	649.062481	0.046695	13172.391704	2533.299068	0.244419	5.728912	5.728912	99
16-10-2023 19:51:28	363.510585	0.054581	50469.528986	15350.640873	1.828971	5.728912	5.728912	99
16-10-2023 19:57:07	339.140662	0.073587	16411.796920	15130.911605	0.939472	5.728912	5.728912	99
16-10-2023 20:07:58	651.259379	0.082153	13062.492542	2540.559887	0.242003	5.728912	5.728912	99
16-10-2023 20:18:48	649.754521	0.054304	50734.627295	2534.074741	0.828109	5.728912	5.728912	99
16-10-2023 20:24:52	364.318688	0.054572	50020.764070	15348.593093	1.812415	5.728912	5.728912	99
16-10-2023 20:30:30	337.581939	0.068994	16688.672779	15129.542437	0.952054	5.728912	5.728912	99
16-10-2023 20:41:20	650.429408	0.078160	13262.336878	2532.273137	0.245286	5.728912	5.728912	99
16-10-2023 20:47:24	363.274389	0.048575	49132.099056	15351.390000	1.792993	5.728912	5.728912	99
16-10-2023 20:53:02	338.535892	0.073125	15648.150510	15128.573227	0.918296	5.728912	5.728912	99
16-10-2023 21:03:53	650.786684	0.106894	12876.250282	2536.518263	0.239225	5.728912	5.728912	99
16-10-2023 21:09:59	365.509423	0.141564	51794.071198	15337.195942	1.855201	5.728912	5.728912	99
16-10-2023 21:15:36	337.325707	0.037661	16470.397854	15116.334650	0.945845	5.728912	5.728912	99
16-10-2023 21:26:29	652.548450	0.100479	13134.747408	2540.347333	0.242640	5.728912	5.728912	99
16-10-2023 21:32:34	364.760430	0.025146	49981.535714	15373.871173	1.809833	5.728912	5.728912	99
16-10-2023 21:38:11	337.774160	0.069921	17442.620175	15122.292310	0.973842	5.728912	5.728912	99
16-10-2023 21:49:03	651.405417	0.097382	12976.909555	2534.241404	0.240523	5.728912	5.728912	99
16-10-2023 21:55:07	363.990187	0.060696	50452.440064	15421.392119	1.828050	5.728912	5.728912	99
16-10-2023 22:00:44	337.347918	0.071056	16766.768895	15115.132230	0.954621	5.728912	5.728912	99
16-10-2023 22:11:35	650.714193	0.115934	13003.660280	2532.147631	0.241162	5.728912	5.728912	99
16-10-2023 22:22:26	649.205425	0.059826	50339.326552	2533.020241	0.822643	5.728912	5.728912	99
16-10-2023 22:28:28	361.102725	0.062944	48994.579817	15345.719871	1.799770	5.728912	5.728912	99
16-10-2023 22:34:04	336.498434	0.070426	16186.070643	15095.652796	0.939015	5.728912	5.728912	99
16-10-2023 22:44:55	650.630959	0.088046	12917.351260	2537.027908	0.239928	5.728912	5.728912	99
16-10-2023 22:51:01	366.304357	0.080744	50624.345873	15422.867447	1.821282	5.728912	5.728912	99
16-10-2023 22:56:40	338.593456	0.073507	16726.313072	15110.427769	0.949762	5.728912	5.728912	99
16-10-2023 23:07:30	650.044055	0.076620	13073.108150	2538.320544	0.242585	5.728912	5.728912	99
16-10-2023 23:13:34	364.121960	0.013676	50513.875208	15407.958875	1.828720	5.728912	5.728912	99
16-10-2023 23:19:12	338.392625	0.063689	16738.291014	15101.092277	0.950405	5.728912	5.728912	99
16-10-2023 23:30:05	652.427129	0.076290	13045.285440	2535.539960	0.241226	5.728912	5.728912	99
16-10-2023 23:36:09	364.283947	0.025710	49304.993122	15411.605891	1.794488	5.728912	5.728912	99
16-10-2023 23:41:46	336.900236	0.068934	16016.624720	15118.808623	0.933509	5.728912	5.728912	99
16-10-2023 23:52:34	648.165065	0.084550	13022.861692	2533.237886	0.242426	5.728912	5.728912	99
16-10-2023 23:58:39	364.152338	0.057334	49596.847157	15408.373883	1.803142	5.728912	5.728912	99
17-10-2023 00:04:16	337.578013	0.055603	16529.654294	15120.054312	0.947023	5.728912	5.728912	99
17-10-2023 00:15:10	653.700829	0.093817	12843.205304	2539.043547	0.237687	5.728912	5.728912	99
17-10-2023 00:21:14	364.405530	0.025584	50902.119121	15417.755006	1.838330	5.728912	5.728912	99
17-10-2023 00:26:52	337.728384	0.074896	16776.801061	15087.928026	0.953032	5.728912	5.728912	99
17-10-2023 00:39:03	730.353187	0.078547	13722.137335	2542.602829	0.224946	5.728912	5.728912	99
17-10-2023 00:49:53	650.400879	0.062672	51569.724752	2541.093163	0.840365	5.728912	5.728912	99
17-10-2023 00:55:58	364.510548	0.055022	48978.832715	15425.112839	1.784708	5.728912	5.728912	99
17-10-2023 01:01:35	337.048263	0.074203	16690.912728	15115.450916	0.953206	5.728912	5.728912	99
17-10-2023 01:12:28	653.634536	0.079113	12717.042489	2541.785474	0.235804	5.728912	5.728912	99
17-10-2023 01:18:34	365.775550	0.010317	49988.246970	15423.463697	1.806366	5.728912	5.728912	99
17-10-2023 01:24:13	338.502818	0.075172	16876.626961	15113.530123	0.954594	5.728912	5.728912	99
17-10-2023 01:35:05	652.274369	0.072351	13254.971841	2542.062768	0.244630	5.728912	5.728912	99
17-10-2023 01:41:11	365.850485	0.054529	50201.689794	15431.236200	1.812103	5.728912	5.728912	99
17-10-2023 01:46:48	337.214616	0.060751	16672.979476	15137.734777	0.952866	5.728912	5.728912	99
17-10-2023 01:57:40	651.001441	0.098610	13038.618736	2539.268915	0.241708	5.728912	5.728912	99
17-10-2023 02:03:47	366.435545	0.060841	50820.046772	15447.718603	1.826710	5.728912	5.728912	99
17-10-2023 02:09:24	337.505176	0.071227	16484.310531	15146.845163	0.946672	5.728912	5.728912	99
17-10-2023 02:20:17	652.414479	0.097945	12998.068714	2537.164891	0.240524	5.728912	5.728912	99
17-10-2023 02:26:24	366.618461	0.063719	51010.979565	15442.328953	1.830910	5.728912	5.728912	99
17-10-2023 02:32:02	338.295153	0.071133	16243.707973	15153.769194	0.937484	5.728912	5.728912	99
17-10-2023 02:42:52	650.049096	0.092527	13351.535202	2537.925319	0.246904	5.728912	5.728912	99
17-10-2023 02:53:40	648.221110	0.054206	49982.855916	2535.098078	0.818369	5.728912	5.728912	99
17-10-2023 02:59:46	365.940593	0.056788	50151.528122	15445.660713	1.810671	5.728912	5.728912	99
17-10-2023 03:05:24	337.983850	0.066271	16134.688365	15130.887106	0.934405	5.728912	5.728912	99
17-10-2023 03:16:14	648.678444	0.101411	13529.848775	2532.283678	0.250114	5.728912	5.728912	99
17-10-2023 03:22:20	366.285620	0.051050	50048.410363	15445.999705	1.806131	5.728912	5.728912	99
17-10-2023 03:27:57	337.194323	0.064317	16620.958265	15145.027313	0.951583	5.728912	5.728912	99
17-10-2023 03:38:46	648.788101	0.085637	12893.228150	2532.504379	0.240164	5.728912	5.728912	99
17-10-2023 03:44:55	369.188671	0.057183	50963.218114	15446.253866	1.816965	5.728912	5.728912	99
17-10-2023 03:50:33	337.304919	0.069022	16319.377942	15139.146807	0.942064	5.728912	5.728912	99
17-10-2023 04:01:24	651.234957	0.081469	13099.803572	2540.399782	0.242588	5.728912	5.728912	99
17-10-2023 04:07:32	367.864481	0.062875	50984.200490	15449.893920	1.824181	5.728912	5.728912	99
17-10-2023 04:13:10	337.973140	0.066516	16513.040915	15146.291702	0.946203	5.728912	5.728912	99
17-10-2023 04:23:59	648.705869	0.080433	13477.205804	2536.417270	0.249348	5.728912	5.728912	99
17-10-2023 04:30:05	366.531245	0.052565	49212.190641	15427.965355	1.781378	5.728912	5.728912	99
17-10-2023 04:35:49	343.431797	0.061650	16499.594856	15219.745385	0.932929	5.728912	5.728912	99
17-10-2023 04:46:37	648.590586	0.084229	13606.990771	2537.094158	0.251425	5.728912	5.728912	99
17-10-2023 04:57:26	648.345837	0.056225	50713.741138	2538.238039	0.829648	5.728912	5.728912	99
17-10-2023 05:03:32	366.362399	0.024480	50588.157666	15420.859919	1.819940	5.728912	5.728912	99
17-10-2023 05:09:11	338.182279	0.063525	16355.497438	15151.198257	0.941059	5.728912	5.728912	99
17-10-2023 05:19:59	648.135352	0.087350	12935.589761	2531.034134	0.241043	5.728912	5.728912	99
17-10-2023 05:26:07	368.013555	0.065358	50986.815525	15407.093091	1.822339	5.728912	5.728912	99
17-10-2023 05:31:45	338.495970	0.074136	16515.750072	15153.171527	0.945028	5.728912	5.728912	99
